id,trait,SNP_01,SNP_02,SNP_03,SNP_04,SNP_05,SNP_06,SNP_07,SNP_08,SNP_09,SNP_10,SNP_11,SNP_12,SNP_13,SNP_14,SNP_15,class,SNP_01_ratio,SNP_02_ratio,SNP_03_ratio,SNP_04_ratio,SNP_05_ratio,SNP_06_ratio,SNP_07_ratio,SNP_08_ratio,SNP_09_ratio,SNP_10_ratio,SNP_11_ratio,SNP_12_ratio,SNP_13_ratio,SNP_14_ratio,SNP_15_ratio,trait_ratio
TRAIN_154,1,1,1,2,0,1,1,0,2,0,2,1,0,1,0,1,1,0.5,0.6373626373626373,0.6458333333333334,0.4067796610169492,0.4861111111111111,0.5980392156862745,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_155,0,0,2,0,0,0,1,2,1,0,1,2,2,2,1,2,0,0.0,0.8222222222222222,0.4528301886792453,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.0,0.4823529411764706,0.5384615384615384,0.11764705882352941,0.8888888888888888,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_156,1,2,1,2,1,2,0,0,1,0,2,2,0,1,0,0,1,0.644927536231884,0.6373626373626373,0.6458333333333334,0.8548387096774194,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_157,1,2,2,1,0,2,2,0,1,1,2,2,0,1,0,0,1,0.644927536231884,0.8222222222222222,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.9565217391304348,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_158,1,2,2,1,2,1,2,0,2,0,2,2,0,2,0,1,1,0.644927536231884,0.8222222222222222,0.6413043478260869,1.0,0.4861111111111111,0.6666666666666666,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_159,1,2,2,1,1,2,1,1,1,0,2,1,0,1,0,0,1,0.644927536231884,0.8222222222222222,0.6413043478260869,0.8548387096774194,0.8780487804878049,0.5980392156862745,0.3,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_160,1,1,0,2,1,2,1,0,1,0,2,0,1,1,0,0,1,0.5,0.3333333333333333,0.6458333333333334,0.8548387096774194,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.6037735849056604,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_161,0,0,2,0,1,1,1,1,0,1,0,1,2,2,1,1,0,0.0,0.8222222222222222,0.4528301886792453,0.8548387096774194,0.4861111111111111,0.5980392156862745,0.3,0.27586206896551724,0.9565217391304348,0.0,0.6626506024096386,0.8,0.3673469387755102,0.0,0.5063291139240507,0.0
TRAIN_162,1,2,2,2,0,2,1,0,1,0,2,1,0,1,0,1,1,0.644927536231884,0.8222222222222222,0.6458333333333334,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_163,1,1,2,1,0,2,1,0,0,0,2,0,0,1,1,1,2,0.5,0.8222222222222222,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.27586206896551724,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.0,0.5063291139240507,0.5906735751295337
TRAIN_164,1,2,1,1,1,1,2,0,1,1,2,1,0,2,0,0,1,0.644927536231884,0.6373626373626373,0.6413043478260869,0.8548387096774194,0.4861111111111111,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.9565217391304348,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.3673469387755102,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_165,1,2,1,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0.644927536231884,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.4861111111111111,0.5980392156862745,0.6441717791411042,0.27586206896551724,0.9565217391304348,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_166,1,2,1,0,1,2,1,0,1,0,2,2,0,0,0,0,1,0.644927536231884,0.6373626373626373,0.4528301886792453,0.8548387096774194,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_167,0,0,2,0,2,0,2,2,1,1,1,2,2,2,1,2,0,0.0,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.4823529411764706,0.9565217391304348,0.11764705882352941,0.8888888888888888,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_168,0,2,2,0,2,0,2,2,0,1,0,2,2,2,2,1,0,0.644927536231884,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,0.9565217391304348,0.0,0.8888888888888888,0.8,0.3673469387755102,0.0,0.5063291139240507,0.0
TRAIN_169,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,2,0.644927536231884,0.3333333333333333,0.6413043478260869,0.4067796610169492,0.4861111111111111,0.5409836065573771,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.0,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_170,1,1,0,2,0,0,0,1,2,0,1,0,0,2,0,1,2,0.5,0.3333333333333333,0.6458333333333334,0.4067796610169492,0.1794871794871795,0.5409836065573771,0.3,0.8227848101265823,0.5384615384615384,0.11764705882352941,0.42168674698795183,0.5777777777777777,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_171,0,1,2,0,2,0,2,2,0,2,0,2,1,2,2,1,0,0.5,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,1.0,0.0,0.8888888888888888,0.6037735849056604,0.3673469387755102,0.0,0.5063291139240507,0.0
TRAIN_172,0,1,1,0,1,1,1,1,0,1,1,2,2,2,1,2,0,0.5,0.6373626373626373,0.4528301886792453,0.8548387096774194,0.4861111111111111,0.5980392156862745,0.3,0.27586206896551724,0.9565217391304348,0.11764705882352941,0.8888888888888888,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_173,1,2,1,0,0,0,0,1,2,0,2,1,1,1,0,0,2,0.644927536231884,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.1794871794871795,0.5409836065573771,0.3,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.6037735849056604,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_174,1,2,1,0,0,0,1,0,1,0,2,0,1,1,0,0,2,0.644927536231884,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.6037735849056604,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_175,1,2,0,1,0,2,1,0,1,0,1,0,0,1,0,2,2,0.644927536231884,0.3333333333333333,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.11764705882352941,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.2727272727272727,0.5906735751295337
TRAIN_176,1,2,1,2,0,0,1,0,1,0,1,0,0,2,0,1,2,0.644927536231884,0.6373626373626373,0.6458333333333334,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.11764705882352941,0.42168674698795183,0.5777777777777777,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_177,0,0,2,0,2,0,2,2,0,2,1,1,2,2,1,2,0,0.0,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,1.0,0.11764705882352941,0.6626506024096386,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_178,1,1,1,0,0,0,0,1,2,0,1,0,0,1,0,0,2,0.5,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.1794871794871795,0.5409836065573771,0.3,0.8227848101265823,0.5384615384615384,0.11764705882352941,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_179,0,1,2,0,1,1,1,1,0,1,1,1,2,2,2,2,0,0.5,0.8222222222222222,0.4528301886792453,0.8548387096774194,0.4861111111111111,0.5980392156862745,0.3,0.27586206896551724,0.9565217391304348,0.11764705882352941,0.6626506024096386,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_180,0,0,2,0,1,1,1,1,0,0,1,2,2,2,2,0,0,0.0,0.8222222222222222,0.4528301886792453,0.8548387096774194,0.4861111111111111,0.5980392156862745,0.3,0.27586206896551724,0.5384615384615384,0.11764705882352941,0.8888888888888888,0.8,0.3673469387755102,0.0,0.6893203883495146,0.0
TRAIN_181,1,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,2,0.644927536231884,0.3333333333333333,0.4528301886792453,0.4067796610169492,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.27586206896551724,0.5384615384615384,0.11764705882352941,0.6626506024096386,0.5777777777777777,0.8269230769230769,0.0,0.6893203883495146,0.5906735751295337
TRAIN_182,0,0,2,0,1,0,1,1,0,1,0,2,2,1,2,2,0,0.0,0.8222222222222222,0.4528301886792453,0.8548387096774194,0.1794871794871795,0.5980392156862745,0.3,0.27586206896551724,0.9565217391304348,0.0,0.8888888888888888,0.8,0.5760869565217391,0.0,0.2727272727272727,0.0
TRAIN_183,1,1,0,0,0,1,1,0,0,0,1,1,1,2,0,1,2,0.5,0.3333333333333333,0.4528301886792453,0.4067796610169492,0.4861111111111111,0.5980392156862745,0.6441717791411042,0.27586206896551724,0.5384615384615384,0.11764705882352941,0.6626506024096386,0.6037735849056604,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_184,1,1,0,1,1,0,0,1,2,0,2,1,0,1,1,0,2,0.5,0.3333333333333333,0.6413043478260869,0.8548387096774194,0.1794871794871795,0.5409836065573771,0.3,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.5760869565217391,0.0,0.6893203883495146,0.5906735751295337
TRAIN_185,1,1,0,0,0,2,0,0,2,0,2,0,0,1,0,0,1,0.5,0.3333333333333333,0.4528301886792453,0.4067796610169492,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_186,1,1,1,1,0,2,1,0,2,0,2,2,1,0,0,0,1,0.5,0.6373626373626373,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.6037735849056604,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_187,1,2,1,0,0,1,0,0,1,0,2,0,2,2,0,0,2,0.644927536231884,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.4861111111111111,0.5409836065573771,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.8,0.3673469387755102,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_188,1,2,2,2,0,1,1,0,2,0,2,0,2,0,0,0,1,0.644927536231884,0.8222222222222222,0.6458333333333334,0.4067796610169492,0.4861111111111111,0.5980392156862745,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.8,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_189,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0.644927536231884,0.3333333333333333,0.6413043478260869,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.11764705882352941,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_190,1,2,0,0,1,1,1,1,1,0,2,0,0,1,1,0,2,0.644927536231884,0.3333333333333333,0.4528301886792453,0.8548387096774194,0.4861111111111111,0.5980392156862745,0.3,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.0,0.6893203883495146,0.5906735751295337
TRAIN_191,1,2,1,0,0,2,0,0,2,0,2,1,0,1,0,1,1,0.644927536231884,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_192,1,2,1,0,0,2,1,0,0,0,2,2,0,1,0,0,1,0.644927536231884,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.27586206896551724,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_193,1,2,1,2,1,2,0,0,2,0,2,1,0,0,0,0,1,0.644927536231884,0.6373626373626373,0.6458333333333334,0.8548387096774194,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_194,0,0,2,0,2,0,2,2,0,2,1,1,2,2,1,2,0,0.0,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,1.0,0.11764705882352941,0.6626506024096386,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_195,1,2,1,1,1,2,2,0,1,0,2,0,0,1,0,0,1,0.644927536231884,0.6373626373626373,0.6413043478260869,0.8548387096774194,0.8780487804878049,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_196,1,1,0,1,1,1,2,0,2,0,2,0,0,0,0,0,1,0.5,0.3333333333333333,0.6413043478260869,0.8548387096774194,0.4861111111111111,0.6666666666666666,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_197,1,2,0,0,1,1,2,0,1,0,2,0,0,1,2,1,2,0.644927536231884,0.3333333333333333,0.4528301886792453,0.8548387096774194,0.4861111111111111,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.0,0.5063291139240507,0.5906735751295337
TRAIN_198,1,2,1,1,0,2,0,0,2,1,2,2,0,1,0,1,1,0.644927536231884,0.6373626373626373,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.8227848101265823,0.9565217391304348,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_199,1,2,0,1,0,1,0,1,1,0,2,2,1,1,0,0,2,0.644927536231884,0.3333333333333333,0.6413043478260869,0.4067796610169492,0.4861111111111111,0.5409836065573771,0.3,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.6037735849056604,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_200,0,1,2,0,2,0,2,2,0,2,1,1,1,2,1,0,0,0.5,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,1.0,0.11764705882352941,0.6626506024096386,0.6037735849056604,0.3673469387755102,0.0,0.6893203883495146,0.0
TRAIN_201,1,2,2,0,0,2,2,0,0,2,2,0,1,1,0,0,1,0.644927536231884,0.8222222222222222,0.4528301886792453,0.4067796610169492,0.8780487804878049,0.6666666666666666,0.6441717791411042,0.27586206896551724,1.0,0.7432432432432432,0.42168674698795183,0.6037735849056604,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_202,0,0,2,0,2,0,2,2,0,1,0,1,2,2,1,2,0,0.0,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,0.9565217391304348,0.0,0.6626506024096386,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_203,1,2,0,1,0,2,0,0,2,0,2,2,1,1,0,1,1,0.644927536231884,0.3333333333333333,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.6037735849056604,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_204,0,0,2,0,1,0,2,2,0,1,1,2,2,2,0,2,0,0.0,0.8222222222222222,0.4528301886792453,0.8548387096774194,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,0.9565217391304348,0.11764705882352941,0.8888888888888888,0.8,0.3673469387755102,0.6551724137931034,0.2727272727272727,0.0
TRAIN_205,1,1,1,1,0,1,1,0,1,0,2,2,1,2,0,1,2,0.5,0.6373626373626373,0.6413043478260869,0.4067796610169492,0.4861111111111111,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.6037735849056604,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_206,1,2,1,1,0,0,0,1,2,0,2,0,0,1,0,0,2,0.644927536231884,0.6373626373626373,0.6413043478260869,0.4067796610169492,0.1794871794871795,0.5409836065573771,0.3,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_207,1,2,1,1,2,1,2,0,1,1,2,1,0,1,0,0,1,0.644927536231884,0.6373626373626373,0.6413043478260869,1.0,0.4861111111111111,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.9565217391304348,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_208,1,2,0,1,0,0,1,0,2,0,2,0,0,1,1,2,2,0.644927536231884,0.3333333333333333,0.6413043478260869,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.0,0.2727272727272727,0.5906735751295337
TRAIN_209,1,1,0,2,2,1,1,0,2,0,2,1,1,1,0,0,1,0.5,0.3333333333333333,0.6458333333333334,1.0,0.4861111111111111,0.5980392156862745,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.6037735849056604,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_210,1,2,2,2,0,0,1,0,1,0,1,0,1,2,0,1,2,0.644927536231884,0.8222222222222222,0.6458333333333334,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.11764705882352941,0.42168674698795183,0.6037735849056604,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_211,1,1,1,1,0,2,1,0,1,1,2,1,1,0,0,0,1,0.5,0.6373626373626373,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.9565217391304348,0.7432432432432432,0.6626506024096386,0.6037735849056604,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_212,0,0,2,0,1,1,1,1,0,1,2,1,1,2,0,1,0,0.0,0.8222222222222222,0.4528301886792453,0.8548387096774194,0.4861111111111111,0.5980392156862745,0.3,0.27586206896551724,0.9565217391304348,0.7432432432432432,0.6626506024096386,0.6037735849056604,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.0
TRAIN_213,0,0,2,0,2,0,2,2,0,2,1,2,1,2,1,2,0,0.0,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,1.0,0.11764705882352941,0.8888888888888888,0.6037735849056604,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_214,1,2,0,2,0,2,1,0,2,0,2,0,0,1,0,1,1,0.644927536231884,0.3333333333333333,0.6458333333333334,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_215,1,1,1,2,0,0,1,0,1,0,2,0,1,1,1,0,2,0.5,0.6373626373626373,0.6458333333333334,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.42168674698795183,0.6037735849056604,0.5760869565217391,0.0,0.6893203883495146,0.5906735751295337
TRAIN_216,0,1,2,0,2,0,2,2,0,2,0,2,2,2,2,1,0,0.5,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,1.0,0.0,0.8888888888888888,0.8,0.3673469387755102,0.0,0.5063291139240507,0.0
TRAIN_217,0,1,2,0,1,0,1,2,0,2,0,2,2,2,1,1,0,0.5,0.8222222222222222,0.4528301886792453,0.8548387096774194,0.1794871794871795,0.5980392156862745,0.0,0.27586206896551724,1.0,0.0,0.8888888888888888,0.8,0.3673469387755102,0.0,0.5063291139240507,0.0
TRAIN_218,1,2,1,0,0,1,2,0,1,0,0,0,0,2,0,1,2,0.644927536231884,0.6373626373626373,0.4528301886792453,0.4067796610169492,0.4861111111111111,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.0,0.42168674698795183,0.5777777777777777,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_219,1,2,2,2,2,1,2,0,2,0,2,1,0,2,0,0,1,0.644927536231884,0.8222222222222222,0.6458333333333334,1.0,0.4861111111111111,0.6666666666666666,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.3673469387755102,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_220,0,1,2,0,2,0,2,2,0,2,0,2,2,2,1,2,0,0.5,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,1.0,0.0,0.8888888888888888,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_221,1,1,1,2,0,2,0,0,2,0,2,2,0,0,0,0,1,0.5,0.6373626373626373,0.6458333333333334,0.4067796610169492,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_222,1,2,2,1,0,2,1,0,1,0,2,2,1,0,0,0,1,0.644927536231884,0.8222222222222222,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.6037735849056604,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_223,1,2,1,1,1,2,2,0,1,0,2,2,0,1,0,0,1,0.644927536231884,0.6373626373626373,0.6413043478260869,0.8548387096774194,0.8780487804878049,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.8888888888888888,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_224,0,1,1,0,2,1,1,1,0,1,1,2,2,2,2,2,0,0.5,0.6373626373626373,0.4528301886792453,1.0,0.4861111111111111,0.5980392156862745,0.3,0.27586206896551724,0.9565217391304348,0.11764705882352941,0.8888888888888888,0.8,0.3673469387755102,0.0,0.2727272727272727,0.0
TRAIN_225,1,2,0,0,1,2,1,0,0,1,2,0,0,0,0,1,1,0.644927536231884,0.3333333333333333,0.4528301886792453,0.8548387096774194,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.27586206896551724,0.9565217391304348,0.7432432432432432,0.42168674698795183,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_226,1,2,1,1,2,2,2,0,1,0,2,1,0,0,0,1,1,0.644927536231884,0.6373626373626373,0.6413043478260869,1.0,0.8780487804878049,0.6666666666666666,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_227,1,2,2,1,1,2,0,0,1,0,2,1,2,1,0,1,1,0.644927536231884,0.8222222222222222,0.6413043478260869,0.8548387096774194,0.8780487804878049,0.5409836065573771,0.6441717791411042,0.4823529411764706,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.8,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_228,1,1,1,1,0,2,1,0,2,0,2,1,0,0,0,0,1,0.5,0.6373626373626373,0.6413043478260869,0.4067796610169492,0.8780487804878049,0.5980392156862745,0.6441717791411042,0.8227848101265823,0.5384615384615384,0.7432432432432432,0.6626506024096386,0.5777777777777777,0.8269230769230769,0.6551724137931034,0.6893203883495146,0.5906735751295337
TRAIN_229,0,0,2,0,2,0,2,2,0,1,1,2,2,2,2,1,0,0.0,0.8222222222222222,0.4528301886792453,1.0,0.1794871794871795,0.6666666666666666,0.0,0.27586206896551724,0.9565217391304348,0.11764705882352941,0.8888888888888888,0.8,0.3673469387755102,0.0,0.5063291139240507,0.0
TRAIN_230,1,2,0,2,0,1,0,1,1,0,1,1,1,2,0,1,2,0.644927536231884,0.3333333333333333,0.6458333333333334,0.4067796610169492,0.4861111111111111,0.5409836065573771,0.3,0.4823529411764706,0.5384615384615384,0.11764705882352941,0.6626506024096386,0.6037735849056604,0.3673469387755102,0.6551724137931034,0.5063291139240507,0.5906735751295337
TRAIN_231,1,2,1,2,0,0,1,1,1,0,1,1,0,1,0,1,2,0.644927536231884,0.6373626373626373,0.6458333333333334,0.4067796610169492,0.1794871794871795,0.5980392156862745,0.3,0.4823529411764706,0.5384615384615384,0.11764705882352941,0.6626506024096386,0.5777777777777777,0.5760869565217391,0.6551724137931034,0.5063291139240507,0.5906735751295337
